CustomerID,recency,frequency,monetary,cluster
12535.0,5.226284163648205,3.5263605246161616,6.574308461162612,2
12536.0,4.079230924412053,5.564520407322694,9.441605255812712,0
12538.0,3.370738174177447,3.044522437723423,5.89729122084072,3
12539.0,5.808442745199634,5.60947179518496,8.624872017714095,0
12540.0,5.889154928283412,6.169610732491456,9.503035358751438,0
12541.0,5.635146682266063,3.9512437185814275,6.888857841877674,2
12544.0,3.586292865338835,2.9444389791664403,5.921042082811436,3
12545.0,5.557214087568064,3.912023005428146,6.908245158971339,2
12546.0,4.345103280569283,4.23410650459726,7.0575536440705315,2
12547.0,5.635146682266063,2.0794415416798357,5.337057194863967,1
12548.0,5.112590016619249,1.6094379124341003,4.557029810660156,1
12550.0,4.370712874773608,4.04305126783455,6.872055559847811,2
12551.0,5.878015854600402,2.302585092994046,5.12455904041457,1
12552.0,3.66612246699132,2.995732273553991,6.082036245292369,3
12553.0,5.796361655949294,5.25227342804663,8.214026515570074,0
12556.0,5.017941869278694,4.77912349311153,6.403259578911016,2
12557.0,5.805436128382701,3.332204510175204,9.338826810191577,0
12558.0,1.9600947840472698,2.3978952727983707,5.598644156532896,3
12559.0,5.765504533284198,3.044522437723423,6.331163714440526,2
12560.0,4.963543686562405,4.653960350157523,7.665804976924981,0
12561.0,5.710758088392627,2.772588722239781,5.476254325024167,1
12562.0,5.288771953704505,5.123963979403259,8.237965942665111,0
12564.0,5.5649034757050835,3.044522437723423,6.124683390894205,2
12565.0,5.663307642090483,2.1972245773362196,4.98374359862794,1
12566.0,4.455509411433685,2.9444389791664403,5.862920695994498,3
12567.0,5.730424405602622,5.8944028342648505,8.917176635955164,0
12569.0,5.529825834193874,5.236441962829949,8.32477038838196,0
12571.0,4.796616650559047,3.5263605246161616,6.253270963699584,2
12572.0,3.933784497209659,4.0943445622221,6.928067580294016,2
12573.0,5.425390449111513,3.332204510175204,5.079165836503364,1
12574.0,5.752890048763229,2.3978952727983707,5.387014821309323,1
12576.0,5.717356594683319,4.477336814478207,7.182298918981183,2
12577.0,5.883600901232037,4.983606621708336,6.489052944091952,2
12578.0,5.799395638859147,4.736198448394496,7.935447840969581,0
12579.0,4.35799005684564,3.367295829986474,6.087955847296743,3
12580.0,5.50573795739701,3.1780538303479458,6.030204375423913,2
12581.0,3.66612246699132,2.70805020110221,5.2873069740279846,3
12582.0,5.663307642090483,3.091042453358316,6.237269380965271,2
12583.0,5.81740873473106,5.424950017481403,8.768048403162258,0
12584.0,5.635146682266063,4.564348191467836,7.75715806531466,0
12585.0,5.861071083174386,4.465908118654584,7.620803121248418,0
12586.0,2.8390784635086144,2.3978952727983707,5.283406753812282,3
12587.0,1.9600947840472698,1.3862943611198906,4.970507503005476,3
12588.0,3.66612246699132,2.302585092994046,5.3706380281276624,3
12589.0,4.970507503005476,3.5553480614894135,6.472006205765381,2
12590.0,5.352331954854275,4.219507705176107,9.19668354052857,0
12591.0,5.759217181544302,3.258096538021482,6.115781744115297,2
12592.0,5.361761539104571,2.8903717578961645,6.081533744196849,2
12593.0,5.384953673207583,3.044522437723423,6.035959786994534,2
12594.0,5.774862056337153,4.770684624465665,8.113222965414845,0
12596.0,5.489350863944013,3.295836866004329,6.4270869838066735,2
12597.0,5.591360045241914,5.327876168789581,8.2457308648114,0
12598.0,5.649326288860142,4.882801922586371,8.014064536506648,0
12599.0,5.717356594683319,4.127134385045092,6.939912643781193,2
12600.0,5.878015854600402,4.127134385045092,7.833061251183208,0
12601.0,5.805436128382701,3.332204510175204,6.358119524429055,2
12602.0,4.062165663857866,2.4849066497880004,5.031874797088675,3
12603.0,3.0492730404820207,1.0986122886681098,6.605703792563054,3
12604.0,5.5649034757050835,2.772588722239781,5.538436022068208,1
12607.0,4.096009841541162,4.61512051684126,7.364933260109092,2
12609.0,5.7623657987550985,4.0943445622221,7.0272701474832795,2
12610.0,4.837075242970874,4.663439094112067,7.649521180444529,0
12611.0,3.9531649487593215,4.174387269895637,7.084578413787842,2
12612.0,4.3054155323020415,2.9444389791664403,6.556977200023654,3
12613.0,5.568726110329361,5.030437921392435,8.115066504573472,0
12614.0,5.624378451868933,2.995732273553991,5.754792395563946,1
12615.0,5.12455904041457,4.653960350157523,7.736870256721116,0
12616.0,5.694068782468562,3.4657359027997265,6.570042272924792,2
12617.0,3.370738174177447,3.713572066704308,5.873890864535713,3
12618.0,3.0492730404820207,2.3978952727983707,5.178463438072558,3
12619.0,5.533784667551078,4.499809670330265,8.200107024755008,0
12620.0,5.318610069815799,4.5217885770490405,7.200059154428988,2
12621.0,5.900171288661591,6.1463292576688975,9.524404117556996,0
12622.0,5.447168313280391,2.3978952727983707,5.194067345174238,1
12623.0,5.620763118936109,2.8903717578961645,5.720967299410303,1
12624.0,5.176714544788788,3.6375861597263857,6.463388206914769,2
12625.0,5.765504533284198,4.454347296253507,7.895033691388042,0
12626.0,5.787204082795274,5.683579767338681,8.797938258386285,0
12627.0,4.942356453342962,5.438079308923196,8.407072475070155,0
12628.0,4.160444363926624,3.713572066704308,6.667669006937615,2
12630.0,3.763522997109702,4.1588830833596715,7.14754353542442,2
12631.0,4.044804116661965,3.4339872044851463,6.462405237175058,3
12633.0,5.6598305871270185,4.61512051684126,7.67975060785976,0
12635.0,5.03760174232607,4.61512051684126,7.432057681635252,0
12637.0,5.777961872830453,5.945420608606575,8.70317470904168,0
12638.0,3.4995332823830174,3.6635616461296463,6.50994579168485,3
12639.0,5.472690753492817,3.091042453358316,6.1866200618820235,2
12640.0,4.395682961121367,3.970291913552122,7.068751049061339,2
12641.0,4.745801315727837,2.302585092994046,5.225746673713201,1
12642.0,4.673762977453703,3.8501476017100584,6.921026821175377,2
12643.0,5.805436128382701,3.1780538303479458,8.115144241589187,2
12644.0,4.860587297852597,3.4339872044851463,6.169631652774718,2
12645.0,5.756058619221572,4.290459441148391,7.481713435947722,2
12646.0,3.893859034800475,3.8066624897703196,7.205687142394927,2
12647.0,5.878015854600402,4.454347296253507,7.920853251324075,0
12648.0,5.03760174232607,3.044522437723423,5.762522969678801,1
12649.0,5.357057861570636,3.4339872044851463,6.43552517297551,2
12650.0,1.1314021114911006,2.995732273553991,5.75111125406258,3
12651.0,5.8114403493627105,2.1972245773362196,4.73707525686803,1
12652.0,5.802420444553201,3.871201010907891,6.8244606227843265,2
12653.0,5.690697235107546,3.7612001156935624,7.700725169821473,2
12654.0,5.687314281948894,3.6375861597263857,6.400390326845127,2
12656.0,5.4514675460417115,4.836281906951478,8.30678569119149,0
12657.0,4.35799005684564,3.8501476017100584,7.404449523480917,2
12658.0,2.89591193827178,3.58351893845611,6.531096262715643,3
12659.0,3.370738174177447,1.6094379124341003,4.519394408966687,3
12660.0,2.4069451083182885,2.5649493574615367,5.5020742040620565,3
12662.0,5.733664849138071,5.3706380281276624,8.185461699685128,0
12664.0,5.774862056337153,3.6109179126442243,8.493306154262825,0
12665.0,5.781052110147502,1.0986122886681098,4.144720769547168,1
12667.0,4.062165663857866,3.4965075614664802,6.430090376989552,3
12668.0,5.872399439949042,5.081404364984463,8.244662422731801,0
12669.0,5.54556799320548,4.61512051684126,7.917219363816859,0
12670.0,5.447168313280391,4.5217885770490405,8.005083410139486,0
12672.0,5.796361655949294,2.302585092994046,5.420534999272286,1
12673.0,5.787204082795274,3.7376696182833684,6.414474834431895,2
12674.0,5.333201768401539,4.418840607796598,7.586144088566537,0
12676.0,5.740114403903592,3.8066624897703196,7.194053894899086,2
12678.0,5.8667513029343406,5.10594547390058,9.777275593099683,0
12679.0,5.6458001921178536,3.871201010907891,7.014922162175331,2
12680.0,4.728272383122075,3.9512437185814275,6.7603103982754815,2
12681.0,5.869579359117858,6.391917113392602,9.453609635643875,0
12682.0,5.900171288661591,6.230481447578482,9.388660600790626,0
12683.0,5.900171288661591,5.840641657373398,9.045072962984314,0
12684.0,5.361761539104571,4.653960350157523,7.73356535012787,0
12685.0,4.533674184283021,5.056245805348308,7.959688174236025,0
12688.0,4.728272383122075,5.14166355650266,8.491651768688444,0
12689.0,4.844974178195408,4.276666119016055,7.129065150131992,2
12690.0,5.323497665078335,2.772588722239781,5.963862079994365,1
12691.0,5.878015854600402,3.4657359027997265,6.943025893064056,2
12693.0,5.765504533284198,3.6635616461296463,6.752282058316496,2
12694.0,5.210032451680465,3.6109179126442243,6.768228808881206,2
12695.0,5.347583607850955,3.295836866004329,6.366814031311523,2
12697.0,5.130490255904535,3.713572066704308,6.86452413478986,2
12700.0,5.371103036273684,5.5909869805108565,8.505138828639495,0
12701.0,5.489350863944013,3.970291913552122,6.681870473862543,2
12702.0,2.9496883350525844,2.4849066497880004,5.389528246601421,3
12703.0,4.264087336809195,3.044522437723423,5.647741083772576,3
12704.0,5.130490255904535,4.477336814478207,7.758307837089836,0
12705.0,5.878015854600402,5.811140992976701,8.834685005495428,0
12707.0,5.6736668507515775,3.4965075614664802,6.402779180005038,2
12708.0,5.796361655949294,4.962844630259907,7.830652142241228,0
12709.0,5.878015854600402,5.298317366548036,9.128470663018403,0
12710.0,5.303802296778606,4.343805421853684,7.046751711037718,2
12712.0,5.900171288661591,4.820281565605037,8.347756270051276,0
12713.0,-2.3025850929940455,3.6375861597263857,6.74364685160754,3
12714.0,5.68391984555995,5.556828061699537,8.457222355834999,0
12715.0,4.664382045619937,2.995732273553991,5.86918391239915,3
12716.0,4.891100725401066,4.23410650459726,6.959958659115995,2
12717.0,5.501666290534067,4.007333185232471,6.9383620755750375,2
12718.0,4.264087336809195,2.9444389791664403,5.473740181650835,3
12719.0,4.175924549214524,3.6635616461296463,6.469327833171146,3
12720.0,5.878015854600402,5.780743515792329,8.577053285761892,0
12721.0,5.869579359117858,5.081404364984463,7.884663103232616,0
12722.0,5.011301738639416,3.970291913552122,6.905482698626459,2
12723.0,4.175924549214524,4.23410650459726,6.58640611012651,2
12724.0,5.805436128382701,3.970291913552122,6.9387790270838,2
12726.0,5.878015854600402,4.820281565605037,7.866798939921941,0
12727.0,5.768633446975818,4.9344739331306915,8.289238083104806,0
12728.0,5.805436128382701,3.828641396489095,6.729142834916976,2
12729.0,4.728272383122075,3.258096538021482,6.1161349216127325,2
12731.0,5.897428555181388,5.6131281063880705,9.846706067649535,0
12732.0,5.187944309066666,2.4849066497880004,5.465356066477474,1
12733.0,5.455748374496865,3.091042453358316,5.950772752444691,2
12734.0,5.863915226161007,1.3862943611198906,4.705015520957807,1
12735.0,5.820379622240015,3.7612001156935624,6.6588707532382685,2
12736.0,5.805436128382701,1.3862943611198906,5.455748374496865,1
12739.0,4.596129441335942,3.6375861597263857,6.920809698055846,2
12740.0,4.144720769547168,3.295836866004329,6.058422015232863,3
12743.0,4.898585790287632,4.875197323201151,6.303589200894925,2
12744.0,5.7623657987550985,5.402677381872279,9.965494277631185,0
12747.0,5.889154928283412,4.564348191467836,8.252589421126533,0
12748.0,5.900171288661591,8.309676895987726,10.368939588981387,0
12749.0,5.361761539104571,5.293304824724492,8.316539829137199,0
12750.0,4.852811208902689,2.70805020110221,5.620328399323409,1
12752.0,4.395682961121367,3.970291913552122,8.381804074289601,0
12753.0,5.891920416771596,5.2832037287379885,9.972523289770997,0
12754.0,5.730424405602622,4.143134726391533,8.009974388577639,0
12755.0,5.900171288661591,1.3862943611198906,8.245922381162364,2
12756.0,4.455509411433685,1.3862943611198906,4.7201047240801906,1
12757.0,5.352331954854275,5.8971538676367405,8.969185587860121,0
12758.0,5.620763118936109,4.574710978503383,7.934402426199183,0
12759.0,5.617134667930529,4.553876891600541,7.3340290441165426,0
12762.0,3.2228678461377385,4.23410650459726,7.548882585469957,3
12763.0,4.9279780604152466,0.6931471805599453,5.159629846774143,1
12764.0,5.756058619221572,3.8066624897703196,7.434836068766861,2
12766.0,5.8114403493627105,5.54907608489522,8.672561415449925,0
12769.0,5.472690753492817,3.4657359027997265,7.042023899787171,2
12770.0,5.347583607850955,2.4849066497880004,7.209007360962617,2
12772.0,4.079230924412053,4.007333185232471,6.794104941950764,2
12775.0,5.740114403903592,4.189654742026425,7.234278184749682,2
12778.0,5.743323649276734,3.912023005428146,6.712141774346748,2
12779.0,5.787204082795274,4.948759890378168,8.22504784000379,0
12781.0,5.649326288860142,3.2188758248682006,6.717611205931036,2
12782.0,5.878015854600402,4.634728988229636,7.7540612190075295,0
12783.0,4.318820558770089,4.430816798843313,7.707966024188383,0
12784.0,2.714694743820879,4.04305126783455,6.3535349095636215,3
12785.0,5.897428555181388,2.6390573296152584,5.743163431380053,1
12787.0,5.258016069774511,2.995732273553991,6.1393671770314775,2
12789.0,4.175924549214524,1.3862943611198906,4.52124495105033,1
12790.0,5.258016069774511,3.044522437723423,5.783886718897863,1
12792.0,5.54556799320548,3.2188758248682006,5.99306326847168,2
12793.0,5.8114403493627105,2.833213344056216,6.0253344316155975,1
12794.0,4.585987366571318,3.8066624897703196,6.757525236734563,2
12795.0,2.89591193827178,2.6390573296152584,6.065133137033183,3
12797.0,5.900171288661591,2.5649493574615367,5.5378459471115695,1
12798.0,5.136386499401816,2.0794415416798357,8.850394369668834,2
12802.0,5.226284163648205,3.2188758248682006,6.058375252390609,2
12808.0,5.215479088239032,3.044522437723423,5.870285125256265,2
12809.0,5.176714544788788,3.2188758248682006,6.193200583983307,2
12811.0,5.649326288860142,3.4339872044851463,6.244069808571811,2
12812.0,3.7864597824528,2.70805020110221,5.436948234717258,3
12814.0,4.616110126026426,0.6931471805599453,4.8364406245139095,1
12815.0,5.288771953704505,3.8501476017100584,6.969377050538307,2
12816.0,5.17105201550216,3.367295829986474,6.349663329415057,2
12817.0,5.638710477912486,1.3862943611198906,5.112830806410925,1
12818.0,5.5649034757050835,2.6390573296152584,7.340952278828191,2
12820.0,5.787204082795274,4.07753744390572,6.848472256818298,2
12821.0,5.366443195595637,1.791759469228055,4.5306621338130295,1
12822.0,4.467056883858457,3.828641396489095,6.855387723572256,2
12823.0,5.690697235107546,1.6094379124341003,7.472841789474565,1
12824.0,4.079230924412053,3.2188758248682006,5.984490283370645,3
12826.0,5.900171288661591,4.51085950651685,7.296291227428873,0
12827.0,3.7864597824528,3.2188758248682006,6.064366435091649,3
12828.0,4.86830338551846,4.02535169073515,6.92639055852631,2
12829.0,5.88638177065483,2.3978952727983707,5.680513847716846,1
12830.0,5.1422481808981475,3.6375861597263857,8.826843192265663,0
12831.0,5.568726110329361,2.1972245773362196,5.371335459284609,1
12832.0,4.585987366571318,3.295836866004329,5.94837435717628,2
12833.0,4.977423159890142,3.1780538303479458,6.0342366389518505,2
12834.0,5.642261618007951,2.8903717578961645,5.744540467128369,1
12836.0,5.740114403903592,5.159055299214529,7.868238957328432,0
12837.0,5.153869462182164,2.4849066497880004,4.8993312245375815,1
12838.0,3.4995332823830174,4.110873864173311,5.678259517425115,3
12839.0,5.878015854600402,5.676753802268282,8.554278934834977,0
12840.0,5.420977379283924,4.727387818712341,7.910909710275459,0
12841.0,5.820379622240015,5.905361848054571,8.165210080736697,0
12842.0,5.730424405602622,3.5263605246161616,7.020271134032114,2
12843.0,5.576327819303087,4.634728988229636,7.439770802630683,0
12844.0,4.86830338551846,3.9512437185814275,5.787081413511508,2
12845.0,5.670225691127358,3.295836866004329,5.869833492313257,2
12847.0,3.095577608523707,4.430816798843313,6.77037649462872,3
12849.0,5.591360045241914,3.871201010907891,6.9574878560838265,2
12851.0,4.565389315976247,3.8501476017100584,4.907346704590325,3
12852.0,5.68391984555995,2.833213344056216,5.741880763254859,1
12853.0,5.752890048763229,4.356708826689592,7.5792701594149685,0
12854.0,5.7623657987550985,4.6913478822291435,7.188865806050879,0
12856.0,4.144720769547168,5.739792912179234,7.6870939171563375,0
12857.0,5.710758088392627,3.828641396489095,7.008957159491104,2
12863.0,3.9531649487593215,1.6094379124341003,6.256325691774061,3
12864.0,4.9279780604152466,1.0986122886681098,4.991928066630559,1
12865.0,4.812997033190408,4.553876891600541,7.357766637950599,2
12866.0,5.6458001921178536,3.258096538021482,6.326542955659147,2
12867.0,5.88638177065483,6.280395838960195,8.303237303961021,0
12868.0,5.802420444553201,4.553876891600541,7.2469808645141605,2
12871.0,5.333201768401539,2.3978952727983707,5.942116727477643,1
12872.0,5.900171288661591,4.189654742026425,6.397046315077787,2
12873.0,5.642261618007951,1.3862943611198906,5.924523141354101,1
12875.0,5.891920416771596,0.6931471805599453,5.838692083770578,1
12876.0,5.2786247332023,4.442651256490317,7.704415269242119,0
12877.0,5.880812277004387,5.0369526024136295,7.336852274709172,0
12878.0,5.583872177983643,3.8501476017100584,6.751206726554877,2
12879.0,4.511957804265912,2.302585092994046,6.351444025055015,1
12881.0,5.617134667930529,1.9459101490553132,5.697429000684026,1
12882.0,3.4995332823830174,2.5649493574615367,7.288340090221671,3
12883.0,4.489759334476764,3.7376696182833684,6.556167374091962,2
12884.0,4.478472532942134,1.9459101490553132,5.733826596004578,1
12885.0,4.812997033190408,4.2626798770413155,7.069295729925869,2
12886.0,5.3895282466014205,4.406719247264253,7.2287512304638515,2
12888.0,5.541655625147766,1.6094379124341003,5.869918189028486,1
12890.0,3.1822118404966093,4.3694478524670215,5.941670128844167,3
12891.0,5.677096209393695,1.0986122886681098,5.802420444553201,1
12893.0,3.40452517175483,3.4339872044851463,5.237717744419107,3
12895.0,4.455509411433685,3.091042453358316,5.921310287184776,3
12897.0,5.707442435487688,1.3862943611198906,5.37805233456689,1
12901.0,5.59879226079857,4.7535901911063645,9.778753917330462,0
12902.0,5.576327819303087,2.302585092994046,4.932889945471403,1
12904.0,5.1480757032174935,4.2626798770413155,6.233783077808233,2
12906.0,4.35799005684564,4.143134726391533,7.979308072869514,0
12908.0,5.743323649276734,0.6931471805599453,6.620206530975591,1
12909.0,5.533784667551078,4.51085950651685,7.686515776367544,0
12910.0,5.485211785187126,4.31748811353631,8.031105707659515,0
12912.0,3.6913763343125234,3.1780538303479458,7.416017620344963,3
12913.0,5.707442435487688,3.828641396489095,7.633422891243834,2
12915.0,4.997887721273753,2.1972245773362196,5.100475998096045,1
12916.0,5.768633446975818,4.634728988229636,8.008448733854072,0
12917.0,4.852811208902689,0.6931471805599453,6.3870476553616955,1
12919.0,5.130490255904535,3.912023005428146,7.1969037757080825,2
12920.0,2.8390784635086144,3.295836866004329,5.101876601193198,3
12921.0,5.823341709713841,6.529418838262226,9.674036022692501,0
